Quebra;Quebra2;Empenho;Ano Empenho;Fundo;Descrição Fundo;Data;Credor;Nome Credor;Docto Credor;Ficha;Nº Contrato;Ano Contrato;Dotação;Órgão;Unidade;Função;SubFunção;Programa;Ação;Natureza;Categoria;Grupo da Despesa;Modalidade Aplicação;Elemento Despesa;Fonte;Aplicação;SubElemento;Atuação;Cód Conta;Conta;Projeto;Empenho;Estorno;Anulado;Não processado;Processado;Valor OP;OP Baixada;Saldo a pagar;Processo;Licitação;Tipo Licitação;Histórico
;;9232;2019;;;11/04/2019;35716;Mei Rafael Francisco Sterzek; CNPJ 32.502.287/0001-44;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;2000;0;0;0;2000;2000;2000;0;9484/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9233;2019;;;11/04/2019;35698;Mei Mario Wagner Chaves Das Dores; CNPJ 32.794.537/0001-67;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;0;1500;7291/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9234;2019;;;11/04/2019;35134;Mei Marcelo Silva Dantas; CNPJ 25.163.016/0001-46;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1200;0;0;0;1200;1200;1200;0;8359/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9239;2019;;;11/04/2019;28066;A&F Do Brasil Comercio De Produtos Alimenticios E Bebidas Ltda - Epp; CNPJ 17.459.709/0001-52;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;63;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7018;7295,6;0;0;0;7295,6;7295,6;7295,6;0;11156/2019;/;61 - DISPENSA - INC.II   - ART.24;
;;9240;2019;;;11/04/2019;16000;Rimar Producoes E Eventos Ltda - Me; CNPJ 03.758.332/0001-28;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;6928/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9257;2019;;;11/04/2019;32549;Mei Carlos Rogerio Eustachio Da Silva Cupertino Amorim; CNPJ 17.081.545/0001-72;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;6889/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9260;2019;;;11/04/2019;32806;Jose Carlos De Sousa Eventos Me; CNPJ 19.143.393/0001-10;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;6890/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9347;2019;;;12/04/2019;32806;Jose Carlos De Sousa Eventos Me; CNPJ 19.143.393/0001-10;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;5750;0;0;0;5750;5750;5750;0;8439/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9348;2019;;;12/04/2019;30187;Mei Jose Marcio Da Silva Coqueiro; CNPJ 16.491.123/0001-02;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;8358/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9349;2019;;;12/04/2019;35724;Mei Ana Maria De Carvalho; CNPJ 32.454.086/0001-19;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;6891/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9350;2019;;;12/04/2019;16000;Rimar Producoes E Eventos Ltda - Me; CNPJ 03.758.332/0001-28;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;7290/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9351;2019;;;12/04/2019;35699;Mei Bruno Novaes Poli; CNPJ 29.636.397/0001-94;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;7288/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9352;2019;;;12/04/2019;35705;Angel Artes Empreendimentos Culturais E Artisticos Ltda - Me; CNPJ 23.434.722/0001-50;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;7147/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9354;2019;;;12/04/2019;32119;Fabiano Augusto Joao - Me; CNPJ 19.713.580/0001-92;1148;;;70.80.3.3.90.39.27.813.0073.2.194.01;70;80;27;813;73;2194;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7022;11200;0;0;0;11200;11200;5600;5600;9944/2019;/;61 - DISPENSA - INC.II   - ART.24;
;;9356;2019;;;12/04/2019;35712;Amauro & Sant Anna Atividades Artisticas Ltda - Me; CNPJ 05.539.729/0001-54;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;4000;0;0;0;4000;4000;4000;0;7116/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9357;2019;;;12/04/2019;35707;Mei Rubens Dos Santos Leite Junior ; CNPJ 16.554.879/0001-53;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;7149/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9358;2019;;;12/04/2019;35711;Mei Vanda Menezes Cortez; CNPJ 23.968.814/0001-10;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;7151/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9359;2019;;;12/04/2019;35715;Manifestu Producoes Musicais Ltda Me; CNPJ 29.972.455/0001-50;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;7294/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9360;2019;;;12/04/2019;16000;Rimar Producoes E Eventos Ltda - Me; CNPJ 03.758.332/0001-28;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;7591/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9361;2019;;;12/04/2019;16000;Rimar Producoes E Eventos Ltda - Me; CNPJ 03.758.332/0001-28;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;7611/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9362;2019;;;12/04/2019;35726;Mei Tercio Emo Gomes; CNPJ 32.400.281/0001-66;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;2000;0;0;0;2000;2000;2000;0;7960/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9363;2019;;;12/04/2019;32806;Jose Carlos De Sousa Eventos Me; CNPJ 19.143.393/0001-10;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;5750;0;0;0;5750;5750;5750;0;8438/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9369;2019;;;12/04/2019;35727;Mei Lucas Andre De Paula; CNPJ 26.679.120/0001-50;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;1500;0;0;0;0;0;0;9778/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9370;2019;;;12/04/2019;35739;Mei Denise Hyginio De Barros Silva; CNPJ 32.842.747/0001-83;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;10906/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9374;2019;;;12/04/2019;32806;Jose Carlos De Sousa Eventos Me; CNPJ 19.143.393/0001-10;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;6894/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9375;2019;;;12/04/2019;35670;Guilherme Nakata Figueiredo - Me; CNPJ 28.971.013/0001-27;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;1500;0;0;0;0;0;0;7286/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9575;2019;;;12/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;11;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;144430,3;0;0;0;144430,3;144430,3;144430,3;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;9576;2019;;;12/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;37161,14;0;0;0;37161,14;37161,14;37161,14;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;9577;2019;;;12/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;54746,38;0;0;0;54746,38;54746,38;54746,38;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;9578;2019;;;12/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1712,38;0;0;0;1712,38;1712,38;1712,38;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;9579;2019;;;12/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;85866,69;0;0;0;85866,69;85866,69;85866,69;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;9580;2019;;;12/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3412,7;0;0;0;3412,7;3412,7;3412,7;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;9663;2019;;;12/04/2019;35722;Mei Felipe Schmidt Fonseca; CNPJ 17.478.288/0001-07;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7018;22000;0;0;0;22000;22000;22000;0;8427/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9665;2019;;;12/04/2019;35709;Luciana Lepe Tonaki; CPF 323.298.128-33;1126;;;70.01.3.3.90.36.13.122.0071.2.193.01;70;1;13;122;71;2193;339036;3;3;90;36;1;110000;28;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;8990/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9667;2019;;;12/04/2019;35710;Henry Alexandre Durante Machado; CPF 090.547.248-97;1126;;;70.01.3.3.90.36.13.122.0071.2.193.01;70;1;13;122;71;2193;339036;3;3;90;36;1;110000;28;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;9275/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9668;2019;;;12/04/2019;35717;Michel Augusto Gagliotto Da Silva; CPF 254.403.038-04;1126;;;70.01.3.3.90.36.13.122.0071.2.193.01;70;1;13;122;71;2193;339036;3;3;90;36;1;110000;28;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;8764/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9710;2019;;;16/04/2019;8699;Orquestra Sinfonica Jovem Municipal De Santo Andre;;1139;;;70.10.3.3.90.36.13.122.0072.2.191.01;70;10;13;122;72;2191;339036;3;3;90;36;1;110000;99;Auxilio Financeiro;252;07.400-4 - C/ MOVIMENTO;7026;147475,98;0;0;0;147475,98;147475,98;147475,98;0;49259/2018;/;24 - OUTROS;
;;9830;2019;;;18/04/2019;16000;Rimar Producoes E Eventos Ltda - Me; CNPJ 03.758.332/0001-28;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;8356/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9831;2019;;;18/04/2019;32806;Jose Carlos De Sousa Eventos Me; CNPJ 19.143.393/0001-10;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;8357/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9832;2019;;;18/04/2019;32806;Jose Carlos De Sousa Eventos Me; CNPJ 19.143.393/0001-10;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;8586/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9846;2019;;;18/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;11;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1893,48;0;0;0;1893,48;1893,48;1893,48;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;9847;2019;;;18/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;852,07;0;0;0;852,07;852,07;852,07;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;9933;2019;;;23/04/2019;35728;Mei Rodrigo Nogueira; CNPJ 23.127.110/0001-14;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;7293/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9935;2019;;;23/04/2019;32674;Mei Antonio Cezar Palacios De Abreu; CNPJ 28.571.666/0001-19;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;11440/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9936;2019;;;23/04/2019;27321;Geison Cezare Cardoso Me; CNPJ 16.444.108/0001-03;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;1500;0;0;0;1500;1500;1500;0;7298/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9937;2019;;;23/04/2019;35731;Mei Douglas Fernandes De Souza; CNPJ 31.838.272/0001-99;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;4840;0;0;0;4840;4840;4840;0;8421/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9939;2019;;;23/04/2019;30582;Mei Jailton Soares; CNPJ 21.818.990/0001-40;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;9120;0;0;0;9120;9120;9120;0;8423/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9942;2019;;;23/04/2019;15837;Cia Do No; CNPJ 04.898.895/0001-84;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;5680;0;0;0;5680;5680;5680;0;8424/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9943;2019;;;23/04/2019;35732;Mei Airton Adao; CNPJ 33.041.063/0001-45;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;4680;0;0;0;4680;4680;4680;0;10009/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9944;2019;;;23/04/2019;34801;Mei Paulo Vitor Gircys; CNPJ 27.174.388/0001-01;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;5680;0;0;0;5680;5680;5680;0;9089/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9945;2019;;;23/04/2019;30187;Mei Jose Marcio Da Silva Coqueiro; CNPJ 16.491.123/0001-02;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;9200;0;0;0;9200;9200;9200;0;10012/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9992;2019;;;24/04/2019;35771;Aline Moreno De Oliveira; CPF 380.478.578-60;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;2000;0;0;0;2000;2000;2000;0;10188/1998;/;24 - OUTROS;
;;9994;2019;;;24/04/2019;35773;Dora Monteiro Smeke; CPF 225.796.888-38;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;4000;0;0;0;4000;4000;4000;0;10188/1998;/;24 - OUTROS;
;;9998;2019;;;24/04/2019;35774;Fernanda De Lima Galvao; CPF 451.922.348-24;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;3000;0;0;0;3000;3000;3000;0;10188/1998;/;24 - OUTROS;
;;9999;2019;;;24/04/2019;35775;Gustavo Aragoni Silveira Moraes; CPF 212.551.478-81;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;3000;0;0;0;3000;3000;3000;0;10188/1998;/;24 - OUTROS;
;;10000;2019;;;24/04/2019;35777;Manoel Canada; CPF 093.122.208-70;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;4500;0;0;0;4500;4500;4500;0;10188/1998;/;24 - OUTROS;
;;10001;2019;;;24/04/2019;35778;Manuela Alves Mayer; CPF 124.300.377-42;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;7000;0;0;0;7000;7000;7000;0;10188/1998;/;24 - OUTROS;
;;10003;2019;;;24/04/2019;35779;Vitor De Melo Sugimoto; CPF 351.464.668-66;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;500;0;0;0;500;500;500;0;10188/1998;/;24 - OUTROS;
;;10004;2019;;;24/04/2019;35772;Carlos Rogerio Eustachio Da Silva Cupertino Amorim; CPF 192.453.118-64;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;2000;0;0;0;2000;2000;2000;0;10188/1998;/;24 - OUTROS;
;;10157;2019;;;25/04/2019;35266;Tamara Vivian Katzenstein Me; CNPJ 64.871.494/0001-62;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;2400;0;0;0;2400;2400;2400;0;11454/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;10225;2019;;;26/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1266,85;0;0;0;1266,85;1266,85;1266,85;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;10226;2019;;;26/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;993;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;140,97;0;0;0;140,97;140,97;140,97;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;10262;2019;;;26/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;47;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;10936,35;10936,35;0;0;0;0;0;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;10300;2019;;;26/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;47;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;10936,35;0;0;0;10936,35;10936,35;10936,35;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;10312;2019;;;26/04/2019;32119;Fabiano Augusto Joao - Me; CNPJ 19.713.580/0001-92;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;2000;0;0;0;2000;2000;2000;0;15244/2019;/;61 - DISPENSA - INC.II   - ART.24;
;;10399;2019;;;30/04/2019;25577;Folha De Pagamento - Tesouro;;1234;;;70.01.3.3.90.48.13.122.0071.2.192.01;70;1;13;122;71;2192;339048;3;3;90;48;1;110000;1;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;11041,97;0;0;0;11041,97;11041,97;11041,97;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;11184;2019;;;30/04/2019;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;991;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;11663,45;0;0;0;11663,45;11663,45;11663,45;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;11185;2019;;;30/04/2019;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;992;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1131,07;0;0;0;1131,07;1131,07;1131,07;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
;;11186;2019;;;30/04/2019;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;11;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;204618,13;0;0;0;204618,13;204618,13;204618,13;0;25/2019;/;11 - FOLHA DE PAGAMENTO;
