Quebra;Quebra2;Empenho;Ano Empenho;Fundo;Descrição Fundo;Data;Credor;Nome Credor;Docto Credor;Ficha;Nº Contrato;Ano Contrato;Dotação;Órgão;Unidade;Função;SubFunção;Programa;Ação;Natureza;Categoria;Grupo da Despesa;Modalidade Aplicação;Elemento Despesa;Fonte;Aplicação;SubElemento;Atuação;Cód Conta;Conta;Projeto;Empenho;Estorno;Anulado;Não processado;Processado;Valor OP;OP Baixada;Saldo a pagar;Processo;Licitação;Tipo Licitação;Histórico
;;4252;2020;;;21/02/2020;36590;Mei Wilson Juliao Da Silva Junior; CNPJ 30.412.763/0001-00;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;1500;0;0;0;1500;1500;1500;0;45617/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;4253;2020;;;21/02/2020;36589;Mei Jose Evilberto Reboucas; CNPJ 28.454.616/0001-51;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;1500;0;0;0;1500;1500;1500;0;45619/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;4254;2020;;;21/02/2020;36592;Amanda De Fatima Cuesta - Me; CNPJ 19.189.173/0001-28;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;1500;0;0;0;1500;1500;1500;0;45620/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;4255;2020;;;21/02/2020;35743;Mei Solange De Souza Camargo  ; CNPJ 31.638.857/0001-65;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7019;28000;25000;0;0;3000;3000;3000;0;45621/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;4256;2020;;;21/02/2020;32122;Mei Michele Navarro; CNPJ 27.255.583/0001-58;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7031;30000;27000;0;0;3000;3000;3000;0;45910/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;4257;2020;;;21/02/2020;30055;Mei Diaulas Ullysses Mercedes ; CNPJ 19.912.098/0001-81;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7086;40000;36000;0;0;4000;4000;4000;0;46150/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;4264;2020;;;21/02/2020;35630;Pfst - Programa Frente Social De Trabalho - Adm;;1234;;;70.01.3.3.90.48.13.122.0071.2.192.01;70;1;13;122;71;2192;339048;3;3;90;48;1;110000;0;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;21339,89;0;0;0;21339,89;21339,89;21339,89;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5120;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3796,84;0;0;0;3796,84;3796,84;3796,84;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5121;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;992;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;34,83;0;0;0;34,83;34,83;34,83;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5122;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;12;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;20865,41;0;0;0;20865,41;20865,41;20865,41;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5123;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;69148,48;0;0;0;69148,48;69148,48;69148,48;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5124;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;14;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;259,16;0;0;0;259,16;259,16;259,16;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5125;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;208384,42;0;0;0;208384,42;208384,42;208384,42;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5126;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;47;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;11537,76;0;0;0;11537,76;11537,76;11537,76;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5127;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;71;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6189,88;0;0;0;6189,88;6189,88;6189,88;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5128;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;91;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;893,66;0;0;0;893,66;893,66;893,66;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5129;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;103;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;785,89;0;0;0;785,89;785,89;785,89;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5130;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;81446,95;0;0;0;81446,95;81446,95;81446,95;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5131;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;332;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;7822,44;0;0;0;7822,44;7822,44;7822,44;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5132;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2774,05;0;0;0;2774,05;2774,05;2774,05;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5133;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;126316,05;0;0;0;126316,05;126316,05;126316,05;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5134;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;372;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;12046,5;0;0;0;12046,5;12046,5;12046,5;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5135;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;7238,45;0;0;0;7238,45;7238,45;7238,45;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5136;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;374;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;174,93;0;0;0;174,93;174,93;174,93;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5137;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;401;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;548,57;0;0;0;548,57;548,57;548,57;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5138;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;431;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;14690,73;0;0;0;14690,73;14690,73;14690,73;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5139;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;11469,91;0;0;0;11469,91;11469,91;11469,91;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5140;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;753;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;16486,73;0;0;0;16486,73;16486,73;16486,73;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5225;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1119;;;70.01.3.1.90.16.13.122.0071.2.192.01;70;1;13;122;71;2192;319016;3;1;90;16;1;110000;44;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;698,19;0;0;0;698,19;698,19;698,19;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5226;2020;;;27/02/2020;25577;Folha De Pagamento - Tesouro;;1119;;;70.01.3.1.90.16.13.122.0071.2.192.01;70;1;13;122;71;2192;319016;3;1;90;16;1;110000;990;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;300,17;0;0;0;300,17;300,17;300,17;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5538;2020;;;28/02/2020;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;16;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;860,96;0;0;0;860,96;860,96;860,96;0;4919/2020;/;11 - FOLHA DE PAGAMENTO;
;;5539;2020;;;28/02/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;17;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;303,74;0;0;0;303,74;303,74;303,74;0;mar/20;/;11 - FOLHA DE PAGAMENTO;
;;5540;2020;;;28/02/2020;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;161;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;7,9;0;0;0;7,9;7,9;7,9;0;4919/2020;/;11 - FOLHA DE PAGAMENTO;
;;5541;2020;;;28/02/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;171;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2,79;0;0;0;2,79;2,79;2,79;0;mar/20;/;11 - FOLHA DE PAGAMENTO;
;;5542;2020;;;28/02/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;1;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2100,74;0;0;0;2100,74;2100,74;2100,74;0;mar/20;/;11 - FOLHA DE PAGAMENTO;
;;5543;2020;;;28/02/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;12;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;34,73;0;0;0;34,73;34,73;34,73;0;mar/20;/;11 - FOLHA DE PAGAMENTO;
;;5544;2020;;;28/02/2020;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;21;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;30929,59;0;0;0;30929,59;30929,59;30929,59;0;4919/2020;/;11 - FOLHA DE PAGAMENTO;
;;5545;2020;;;28/02/2020;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;22;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;98,44;0;0;0;98,44;98,44;98,44;0;4919/2020;/;11 - FOLHA DE PAGAMENTO;
;;5679;2020;;;28/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;7884,91;0;0;0;7884,91;7884,91;7884,91;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5680;2020;;;28/02/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2042,25;0;0;0;2042,25;2042,25;2042,25;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;5734;2020;;;28/02/2020;9196;Escritorio Central De Arrecad. E Distr. - Ecad; CNPJ 00.474.973/0001-62;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;110000;4;ENTIDADE PRIVADA;252;07.400-4 - C/ MOVIMENTO;7021;12890,47;0;0;0;12890,47;12890,47;12890,47;0;27704/2017;/;24 - OUTROS;
;;6019;2020;;;28/02/2020;36629;Isabella Rjeille Cordeiro; CPF 359.349.968-19;1140;;;70.10.3.3.90.36.13.392.0072.2.189.01;70;10;13;392;72;2189;339036;3;3;90;36;1;110000;99;JURADO;252;07.400-4 - C/ MOVIMENTO;7073;1500;0;0;0;1500;1500;1500;0;44808/1991;/;24 - OUTROS;
;;6020;2020;;;28/02/2020;1430;Maria Cristina Pereira Sebastiao; CPF 147.670.848-73;1140;;;70.10.3.3.90.36.13.392.0072.2.189.01;70;10;13;392;72;2189;339036;3;3;90;36;1;110000;99;JURADO;252;07.400-4 - C/ MOVIMENTO;7073;1500;0;0;0;1500;1500;1500;0;44808/1991;/;24 - OUTROS;
;;6021;2020;;;28/02/2020;36630;Thomaz Henrique Pacheco; CPF 337.814.778-43;1140;;;70.10.3.3.90.36.13.392.0072.2.189.01;70;10;13;392;72;2189;339036;3;3;90;36;1;110000;99;JURADO;252;07.400-4 - C/ MOVIMENTO;7073;1500;0;0;0;1500;1500;1500;0;44808/1991;/;24 - OUTROS;
;;6122;2020;;;05/03/2020;19342;Cinesyoga Servicos De Aplicacao De Tecnica De Yoga Ltda- Me; CNPJ 08.985.299/0001-92;1148;;;70.80.3.3.90.39.27.813.0073.2.194.01;70;80;27;813;73;2194;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7022;8550;8550;0;0;0;0;0;0;5408/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;6123;2020;;;05/03/2020;32548;Mei Gisele Balthazar Martinho; CNPJ 13.725.218/0001-55;1148;;;70.80.3.3.90.39.27.813.0073.2.194.01;70;80;27;813;73;2194;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7022;4500;2250;0;0;2250;2250;2250;0;5409/2020;/;61 - DISPENSA - INC.II   - ART.24;
;;6141;2020;;;05/03/2020;19342;Cinesyoga Servicos De Aplicacao De Tecnica De Yoga Ltda- Me; CNPJ 08.985.299/0001-92;1148;;;70.80.3.3.90.39.27.813.0073.2.194.01;70;80;27;813;73;2194;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7022;8550;4275;0;0;4275;4275;4275;0;5408/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;6155;2020;;;05/03/2020;25577;Folha De Pagamento - Tesouro;;1119;;;70.01.3.1.90.16.13.122.0071.2.192.01;70;1;13;122;71;2192;319016;3;1;90;16;1;110000;44;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;455,47;0;0;0;455,47;455,47;455,47;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6195;2020;;;05/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;11023,53;0;0;0;11023,53;11023,53;11023,53;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6196;2020;;;05/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;47;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;18700,63;0;0;0;18700,63;18700,63;18700,63;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6197;2020;;;05/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;71;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;48,05;0;0;0;48,05;48,05;48,05;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6198;2020;;;05/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;431;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1106,99;0;0;0;1106,99;1106,99;1106,99;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6205;2020;;;06/03/2020;36632;Cristiana Gimenes P. Dos Santos Producoes Artisticas - Me; CNPJ 18.512.910/0001-19;1146;;;70.10.3.3.90.39.13.392.0072.2.190.03;70;10;13;392;72;2190;339039;3;3;90;39;3;110000;5;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7071;1500;1500;0;0;0;0;0;0;190/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;6210;2020;;;06/03/2020;36633;Iddeia Consultores Associados Projetos De Cultura E Pesquisa Ltda - Me; CNPJ 05.195.780/0001-96;1146;;;70.10.3.3.90.39.13.392.0072.2.190.03;70;10;13;392;72;2190;339039;3;3;90;39;3;110000;5;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7071;1500;1500;0;0;0;0;0;0;43671/2019;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;6256;2020;;;12/03/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;14;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1950,66;0;0;0;1950,66;1950,66;1950,66;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6257;2020;;;12/03/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;737,22;0;0;0;737,22;737,22;737,22;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6258;2020;;;12/03/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;21;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;348,34;0;0;0;348,34;348,34;348,34;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6259;2020;;;12/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;431;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;272,19;0;0;0;272,19;272,19;272,19;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6280;2020;;;12/03/2020;32434;Sociedade Orquidofila De Santo Andre;;1120;;;70.01.3.3.50.43.13.122.0071.2.193.01;70;1;13;122;71;2193;335043;3;3;50;43;1;110000;0;Subvencao;252;07.400-4 - C/ MOVIMENTO;7007;33000;0;0;0;33000;33000;33000;0;3236/2020;/;8 - SUBVENCAO;
;;6496;2020;;;13/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;44975,96;0;0;0;44975,96;44975,96;44975,96;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6497;2020;;;13/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;149281,33;0;0;0;149281,33;149281,33;149281,33;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6498;2020;;;13/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;59271,67;0;0;0;59271,67;59271,67;59271,67;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6499;2020;;;13/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1849,36;0;0;0;1849,36;1849,36;1849,36;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6500;2020;;;13/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;89375,89;0;0;0;89375,89;89375,89;89375,89;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6501;2020;;;13/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3800,26;0;0;0;3800,26;3800,26;3800,26;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6586;2020;;;16/03/2020;10792;Telefonica Brasil Sa; CNPJ 02.558.157/0001-62;1520;;;70.01.3.3.90.40.13.122.0071.2.193.01;70;1;13;122;71;2193;339040;3;3;90;40;1;110000;24;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;5000;0;0;0;5000;5000;5000;0;2646/2018;56/2019;28 - PREGÃO PRESENCIAL.;
;;6613;2020;;;17/03/2020;35726;Mei Tercio Emo Gomes; CNPJ 32.400.281/0001-66;1148;;;70.80.3.3.90.39.27.813.0073.2.194.01;70;80;27;813;73;2194;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7083;22000;22000;0;0;0;0;0;0;5963/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;6621;2020;;;17/03/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;17;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;89,16;0;0;0;89,16;89,16;89,16;0;0/0;/;11 - FOLHA DE PAGAMENTO;
;;6708;2020;;;19/03/2020;8699;Orquestra Sinfonica Jovem Municipal De Santo Andre;;1139;;;70.10.3.3.90.36.13.122.0072.2.191.01;70;10;13;122;72;2191;339036;3;3;90;36;1;110000;99;Auxilio Financeiro;252;07.400-4 - C/ MOVIMENTO;7026;129732,6;0;0;0;129732,6;129732,6;129732,6;0;198/2020;/;24 - OUTROS;
