Quebra;Quebra2;Empenho;Ano Empenho;Fundo;Descrição Fundo;Data;Credor;Nome Credor;Docto Credor;Ficha;Nº Contrato;Ano Contrato;Dotação;Órgão;Unidade;Função;SubFunção;Programa;Ação;Natureza;Categoria;Grupo da Despesa;Modalidade Aplicação;Elemento Despesa;Fonte;Aplicação;SubElemento;Atuação;Cód Conta;Conta;Projeto;Empenho;Estorno;Anulado;Não processado;Processado;Valor OP;OP Baixada;Saldo a pagar;Processo;Licitação;Tipo Licitação;Histórico
;;9151;2021;;;30/04/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3323,37;0;0;0;3323,37;3323,37;3323,37;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;9217;2021;;;10/05/2021;8699;Orquestra Sinfonica Jovem Municipal De Santo Andre;;1139;;;70.10.3.3.90.36.13.122.0072.2.191.01;70;10;13;122;72;2191;339036;3;3;90;36;1;110000;99;Auxilio Financeiro;252;07.400-4 - C/ MOVIMENTO;7026;131074,53;0;0;0;131074,53;131074,53;131074,53;0;47/2021;/;24 - OUTROS;
;;9305;2021;;;12/05/2021;37371;Fundo De Apoio A Gestao Cultural – Projeto Difusao Cultural Online/2021;;1140;;;70.10.3.3.90.36.13.392.0072.2.189.01;70;10;13;392;72;2189;339036;3;3;90;36;1;3120010;99;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7045;400000;17500;0;0;382500;382500;382500;0;6019/2021;/;24 - OUTROS;
;;9537;2021;;;14/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;32228,48;0;0;0;32228,48;32228,48;32228,48;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;9538;2021;;;14/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;149320,54;0;0;0;149320,54;149320,54;149320,54;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;9539;2021;;;14/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;55435,83;0;0;0;55435,83;55435,83;55435,83;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;9540;2021;;;14/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1849,36;0;0;0;1849,36;1849,36;1849,36;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;9541;2021;;;14/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;86313,57;0;0;0;86313,57;86313,57;86313,57;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;9542;2021;;;14/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;4456,22;0;0;0;4456,22;4456,22;4456,22;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;9658;2021;;;19/05/2021;4036;Companhia Ultragaz S A; CNPJ 61.602.199/0003-84;1121;;;70.01.3.3.90.30.13.122.0071.2.193.01;70;1;13;122;71;2193;339030;3;3;90;30;1;110000;99;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;471,65;0;0;119;352,65;352,65;176,41;295,24;14074/2020;413/2021;28 - PREGÃO PRESENCIAL.;
;;9868;2021;;;24/05/2021;32391;Corporacao Musical Lira De Santo Andre;;1120;;;70.01.3.3.50.43.13.122.0071.2.193.01;70;1;13;122;71;2193;335043;3;3;50;43;1;110000;0;Subvencao;252;07.400-4 - C/ MOVIMENTO;7007;200000;200000;0;0;0;0;0;0;5261/2021;/;24 - OUTROS;
;;9940;2021;;;26/05/2021;36346;Andre Luis Da Fonseca; CPF 153.014.118-45;1126;;;70.01.3.3.90.36.13.122.0071.2.193.01;70;1;13;122;71;2193;339036;3;3;90;36;1;110000;99;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7047;8000;0;0;0;8000;8000;8000;0;5871/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;9992;2021;;;27/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;803,31;0;0;0;803,31;803,31;803,31;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;9999;2021;;;28/05/2021;35630;Pfst - Programa Frente Social De Trabalho - Adm;;1234;;;70.01.3.3.90.48.13.122.0071.2.192.01;70;1;13;122;71;2192;339048;3;3;90;48;1;110000;99;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;16610;0;0;0;16610;16610;16610;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10665;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;12;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1760,85;0;0;0;1760,85;1760,85;1760,85;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10666;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;48162,51;0;0;0;48162,51;48162,51;48162,51;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10667;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;227378,93;0;0;0;227378,93;227378,93;227378,93;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10668;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;47;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;43842,99;0;0;0;43842,99;43842,99;43842,99;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10669;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;71;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;9940,81;0;0;0;9940,81;9940,81;9940,81;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10670;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;91;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1679,55;0;0;0;1679,55;1679,55;1679,55;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10671;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;83843,11;0;0;0;83843,11;83843,11;83843,11;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10672;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2774,05;0;0;0;2774,05;2774,05;2774,05;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10673;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;131980,29;0;0;0;131980,29;131980,29;131980,29;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10674;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;372;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;966;0;0;0;966;966;966;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10675;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6684,34;0;0;0;6684,34;6684,34;6684,34;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10676;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;401;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1459,41;0;0;0;1459,41;1459,41;1459,41;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10677;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6311,4;0;0;0;6311,4;6311,4;6311,4;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10678;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;753;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;15521,23;0;0;0;15521,23;15521,23;15521,23;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10679;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1119;;;70.01.3.1.90.16.13.122.0071.2.192.01;70;1;13;122;71;2192;319016;3;1;90;16;1;110000;990;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;300,17;0;0;0;300,17;300,17;300,17;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10802;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;11;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2984,09;0;0;0;2984,09;2984,09;2984,09;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10803;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;71;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;351,15;0;0;0;351,15;351,15;351,15;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10804;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;558,66;0;0;0;558,66;558,66;558,66;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;10805;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;431;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1062,83;0;0;0;1062,83;1062,83;1062,83;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;11025;2021;;;31/05/2021;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;1;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2138,77;0;0;0;2138,77;2138,77;2138,77;0;19/2021;/;11 - FOLHA DE PAGAMENTO;
;;11026;2021;;;31/05/2021;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;21;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;25635,52;0;0;0;25635,52;25635,52;25635,52;0;13/2021;/;11 - FOLHA DE PAGAMENTO;
;;11039;2021;;;31/05/2021;8699;Orquestra Sinfonica Jovem Municipal De Santo Andre;;1139;;;70.10.3.3.90.36.13.122.0072.2.191.01;70;10;13;122;72;2191;339036;3;3;90;36;1;110000;99;Auxilio Financeiro;252;07.400-4 - C/ MOVIMENTO;7026;137220,15;0;0;0;137220,15;137220,15;137220,15;0;41/2021;/;24 - OUTROS;
;;11092;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;11443,58;0;0;0;11443,58;11443,58;11443,58;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;11093;2021;;;31/05/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3323,37;0;0;0;3323,37;3323,37;3323,37;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;11178;2021;;;10/06/2021;37420;Maria Aparecida Antoniasse Fernandes; CPF 094.083.108-29;1142;;;70.10.3.3.90.36.13.392.0072.2.190.03;70;10;13;392;72;2190;339036;3;3;90;36;3;1000255;99;Fornecedor;747;82.755-X - FUNDO MUNICIPAL DE CULTURA;7071;7000;0;0;0;7000;7000;7000;0;7693/2021;/;24 - OUTROS;
;;11179;2021;;;10/06/2021;5661;Antonio Correa Neto; CPF 116.565.098-30;1142;;;70.10.3.3.90.36.13.392.0072.2.190.03;70;10;13;392;72;2190;339036;3;3;90;36;3;1000255;99;Fornecedor;747;82.755-X - FUNDO MUNICIPAL DE CULTURA;7071;10000;0;0;0;10000;10000;10000;0;7690/2021;/;24 - OUTROS;
;;11207;2021;;;10/06/2021;37421;Francisco Silva; CPF 802.461.335-20;1142;;;70.10.3.3.90.36.13.392.0072.2.190.03;70;10;13;392;72;2190;339036;3;3;90;36;3;1000255;99;Fornecedor;747;82.755-X - FUNDO MUNICIPAL DE CULTURA;7071;5000;0;0;0;5000;5000;5000;0;20918/2020;/;24 - OUTROS;
;;11300;2021;;;11/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;7957,8;0;0;0;7957,8;7957,8;7957,8;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;11507;2021;;;14/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;28517,77;0;0;0;28517,77;28517,77;28517,77;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;11508;2021;;;14/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;148554,81;0;0;0;148554,81;148554,81;148554,81;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;11509;2021;;;14/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;55435,83;0;0;0;55435,83;55435,83;55435,83;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;11510;2021;;;14/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1849,36;0;0;0;1849,36;1849,36;1849,36;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;11511;2021;;;14/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;85332,4;0;0;0;85332,4;85332,4;85332,4;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;11512;2021;;;14/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;4456,22;0;0;0;4456,22;4456,22;4456,22;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;11815;2021;;;23/06/2021;41317;Petrolina Moura De Souza; CPF 918.855.318-34;1142;;;70.10.3.3.90.36.13.392.0072.2.190.03;70;10;13;392;72;2190;339036;3;3;90;36;3;1000255;99;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7071;5000;5000;0;0;0;0;0;0;20917/2021;/;24 - OUTROS;
;;11818;2021;;;23/06/2021;41312;Arnaldo Mendes Da Silva; CNPJ 28.145.185/0001-02;1146;;;70.10.3.3.90.39.13.392.0072.2.190.03;70;10;13;392;72;2190;339039;3;3;90;39;3;1000255;99;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7071;10000;10000;0;0;0;0;0;0;7691/2021;/;24 - OUTROS;
;;11819;2021;;;23/06/2021;35679;Mei Nayara Martins Soares; CNPJ 27.542.218/0001-24;1146;;;70.10.3.3.90.39.13.392.0072.2.190.03;70;10;13;392;72;2190;339039;3;3;90;39;3;1000255;99;Fornecedor;747;82.755-X - FUNDO MUNICIPAL DE CULTURA;7071;10000;0;0;0;10000;10000;10000;0;17707/2020;/;24 - OUTROS;
;;11836;2021;;;23/06/2021;37429;Marisa Mariano Teixeira Da Silva; CPF 391.767.828-40;1142;;;70.10.3.3.90.36.13.392.0072.2.190.03;70;10;13;392;72;2190;339036;3;3;90;36;3;1000255;99;Fornecedor;747;82.755-X - FUNDO MUNICIPAL DE CULTURA;7071;10000;0;0;0;10000;10000;10000;0;3556/2021;/;24 - OUTROS;
;;11837;2021;;;23/06/2021;37430;Sandro Vinicius Ortega Nicodemo; CPF 278.178.188-60;1142;;;70.10.3.3.90.36.13.392.0072.2.190.03;70;10;13;392;72;2190;339036;3;3;90;36;3;1000255;99;Fornecedor;747;82.755-X - FUNDO MUNICIPAL DE CULTURA;7071;10000;0;0;0;10000;10000;10000;0;/;/;24 - OUTROS;
;;11838;2021;;;23/06/2021;41314;Reginaldo Ferreira Da Cruz; CNPJ 30.341.514/0001-44;1146;;;70.10.3.3.90.39.13.392.0072.2.190.03;70;10;13;392;72;2190;339039;3;3;90;39;3;1000255;99;Fornecedor;747;82.755-X - FUNDO MUNICIPAL DE CULTURA;7071;9990;0;0;0;9990;9990;9990;0;7689/2021;/;24 - OUTROS;
;;11859;2021;;;23/06/2021;41317;Petrolina Moura De Souza; CPF 918.855.318-34;1142;;;70.10.3.3.90.36.13.392.0072.2.190.03;70;10;13;392;72;2190;339036;3;3;90;36;3;1000255;99;Fornecedor;747;82.755-X - FUNDO MUNICIPAL DE CULTURA;7071;5000;0;0;0;5000;5000;5000;0;/;/;24 - OUTROS;
;;11860;2021;;;23/06/2021;41312;Arnaldo Mendes Da Silva; CNPJ 28.145.185/0001-02;1146;;;70.10.3.3.90.39.13.392.0072.2.190.03;70;10;13;392;72;2190;339039;3;3;90;39;3;1000255;99;Fornecedor;747;82.755-X - FUNDO MUNICIPAL DE CULTURA;7071;10000;0;0;0;10000;10000;10000;0;/;/;24 - OUTROS;
;;12082;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;431;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;329658,06;0;0;0;329658,06;329658,06;329658,06;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12083;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;432;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;41139,86;0;0;0;41139,86;41139,86;41139,86;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12092;2021;;;29/06/2021;35630;Pfst - Programa Frente Social De Trabalho - Adm;;1234;;;70.01.3.3.90.48.13.122.0071.2.192.01;70;1;13;122;71;2192;339048;3;3;90;48;1;110000;99;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;15268;0;0;0;15268;15268;15268;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12733;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;12;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;4398,18;0;0;0;4398,18;4398,18;4398,18;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12734;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;47724,26;0;0;0;47724,26;47724,26;47724,26;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12735;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;219519,23;0;0;0;219519,23;219519,23;219519,23;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12736;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;71;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;9801,8;0;0;0;9801,8;9801,8;9801,8;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12737;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;91;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1679,55;0;0;0;1679,55;1679,55;1679,55;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12738;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;83538,49;0;0;0;83538,49;83538,49;83538,49;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12739;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;332;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2755,64;0;0;0;2755,64;2755,64;2755,64;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12740;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2774,05;0;0;0;2774,05;2774,05;2774,05;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12741;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;127241,34;0;0;0;127241,34;127241,34;127241,34;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12742;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;372;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3183,98;0;0;0;3183,98;3183,98;3183,98;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;12743;2021;;;29/06/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6684,34;0;0;0;6684,34;6684,34;6684,34;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
