Quebra;Quebra2;Empenho;Ano Empenho;Fundo;Descrição Fundo;Data;Credor;Nome Credor;Docto Credor;Ficha;Nº Contrato;Ano Contrato;Dotação;Órgão;Unidade;Função;SubFunção;Programa;Ação;Natureza;Categoria;Grupo da Despesa;Modalidade Aplicação;Elemento Despesa;Fonte;Aplicação;SubElemento;Atuação;Cód Conta;Conta;Projeto;Empenho;Estorno;Anulado;Não processado;Processado;Valor OP;OP Baixada;Saldo a pagar;Processo;Licitação;Tipo Licitação;Histórico
;;5486;2017;;;23/02/2017;25577;Folha De Pagamento - Tesouro;;1108;;;70.40.3.1.90.11.13.391.0080.2.162.01;70;40;13;391;80;2162;319011;3;1;90;11;1;110000;331;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;6416,94;0;0;0;6416,94;6416,94;6416,94;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5487;2017;;;23/02/2017;25577;Folha De Pagamento - Tesouro;;1108;;;70.40.3.1.90.11.13.391.0080.2.162.01;70;40;13;391;80;2162;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2949,66;0;0;0;2949,66;2949,66;2949,66;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5488;2017;;;23/02/2017;25577;Folha De Pagamento - Tesouro;;1110;;;70.40.3.1.90.16.13.391.0080.2.162.01;70;40;13;391;80;2162;319016;3;1;90;16;1;110000;990;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1328,3;0;0;0;1328,3;1328,3;1328,3;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5489;2017;;;23/02/2017;25577;Folha De Pagamento - Tesouro;;1119;;;70.50.3.1.90.11.13.122.0081.2.247.01;70;50;13;122;81;2247;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;10766,32;0;0;0;10766,32;10766,32;10766,32;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5490;2017;;;23/02/2017;25577;Folha De Pagamento - Tesouro;;1119;;;70.50.3.1.90.11.13.122.0081.2.247.01;70;50;13;122;81;2247;319011;3;1;90;11;1;110000;13;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;4617,25;0;0;0;4617,25;4617,25;4617,25;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5491;2017;;;23/02/2017;25577;Folha De Pagamento - Tesouro;;1119;;;70.50.3.1.90.11.13.122.0081.2.247.01;70;50;13;122;81;2247;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;8663,36;0;0;0;8663,36;8663,36;8663,36;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5492;2017;;;23/02/2017;25577;Folha De Pagamento - Tesouro;;1119;;;70.50.3.1.90.11.13.122.0081.2.247.01;70;50;13;122;81;2247;319011;3;1;90;11;1;110000;373;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2908,86;0;0;0;2908,86;2908,86;2908,86;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5493;2017;;;23/02/2017;25577;Folha De Pagamento - Tesouro;;1119;;;70.50.3.1.90.11.13.122.0081.2.247.01;70;50;13;122;81;2247;319011;3;1;90;11;1;110000;603;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2480,73;0;0;0;2480,73;2480,73;2480,73;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5620;2017;;;24/02/2017;1367;Eder Chiodetto; CPF 084.997.888-23;1049;;;70.10.3.3.90.36.13.392.0069.2.219.01;70;10;13;392;69;2219;339036;3;3;90;36;1;110000;99;JURADO;252;07.400-4 - C/ MOVIMENTO;7073;1500;0;0;0;1500;1500;1500;0;44808/1991;/;24 - OUTROS;
;;5622;2017;;;24/02/2017;32057;Elias Antonio Silveira Muradi; CPF 022.860.428-10;1049;;;70.10.3.3.90.36.13.392.0069.2.219.01;70;10;13;392;69;2219;339036;3;3;90;36;1;110000;99;JURADO;252;07.400-4 - C/ MOVIMENTO;7073;1500;0;0;0;1500;1500;1500;0;44808/1991;/;24 - OUTROS;
;;5623;2017;;;24/02/2017;32056;Maria Cristina Machado Freire; CPF 063.581.828-03;1049;;;70.10.3.3.90.36.13.392.0069.2.219.01;70;10;13;392;69;2219;339036;3;3;90;36;1;110000;99;JURADO;252;07.400-4 - C/ MOVIMENTO;7073;1500;0;0;0;1500;1500;1500;0;44808/1991;/;24 - OUTROS;
;;5625;2017;;;24/02/2017;1315;Cooperativa Paulista De Teatro; CNPJ 51.561.819/0001-69;1050;;;70.10.3.3.90.39.13.392.0069.2.219.01;70;10;13;392;69;2219;339039;3;3;90;39;1;110000;99;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7058;71937,44;0;0;0;71937,44;71937,44;71937,44;0;38768/2013;out/14;28 - PREGÃO PRESENCIAL.;
;;5626;2017;;;24/02/2017;1315;Cooperativa Paulista De Teatro; CNPJ 51.561.819/0001-69;1050;;;70.10.3.3.90.39.13.392.0069.2.219.01;70;10;13;392;69;2219;339039;3;3;90;39;1;110000;99;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7058;71937,44;0;0;0;71937,44;71937,44;71937,44;0;38768/2013;out/14;28 - PREGÃO PRESENCIAL.;
;;5657;2017;;;24/02/2017;8699;Orquestra Sinfonica Jovem Municipal De Santo Andre;;1123;;;70.50.3.3.90.36.13.122.0081.2.248.01;70;50;13;122;81;2248;339036;3;3;90;36;1;110000;99;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7026;142125;0;0;0;142125;142125;142125;0;816/2017;/;24 - OUTROS;
;;5661;2017;;;24/02/2017;10792;Telefonica Brasil Sa; CNPJ 02.558.157/0001-62;1034;;;70.01.3.3.90.39.13.122.0068.2.217.01;70;1;13;122;68;2217;339039;3;3;90;39;1;110000;58;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;2050;0;0;0;2050;2050;2050;0;2782/2013;77/2013;28 - PREGÃO PRESENCIAL.;
;;5863;2017;;;24/02/2017;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1025;;;70.01.3.1.90.13.13.122.0068.2.216.01;70;1;13;122;68;2216;319013;3;1;90;13;1;110000;21;Encargos Sociais;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2328,53;0;0;0;2328,53;2328,53;2328,53;0;42/2017;/;11 - FOLHA DE PAGAMENTO;
;;5864;2017;;;24/02/2017;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1042;;;70.10.3.1.90.04.13.392.0069.2.218.01;70;10;13;392;69;2218;319004;3;1;90;4;1;110000;151;Encargos Sociais;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2725,19;0;0;0;2725,19;2725,19;2725,19;0;42/2017;/;11 - FOLHA DE PAGAMENTO;
;;5865;2017;;;24/02/2017;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1042;;;70.10.3.1.90.04.13.392.0069.2.218.01;70;10;13;392;69;2218;319004;3;1;90;4;1;110000;152;Encargos Sociais;274;25.396-0 - SALÁRIOS E REFLEXOS;600;164,28;0;0;0;164,28;164,28;164,28;0;42/2017;/;11 - FOLHA DE PAGAMENTO;
;;5866;2017;;;24/02/2017;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1042;;;70.10.3.1.90.04.13.392.0069.2.218.01;70;10;13;392;69;2218;319004;3;1;90;4;1;110000;153;Encargos Sociais;274;25.396-0 - SALÁRIOS E REFLEXOS;600;953,28;0;0;0;953,28;953,28;953,28;0;43/2016;/;11 - FOLHA DE PAGAMENTO;
;;5867;2017;;;24/02/2017;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1042;;;70.10.3.1.90.04.13.392.0069.2.218.01;70;10;13;392;69;2218;319004;3;1;90;4;1;110000;154;Encargos Sociais;274;25.396-0 - SALÁRIOS E REFLEXOS;600;57,46;0;0;0;57,46;57,46;57,46;0;43/2016;/;11 - FOLHA DE PAGAMENTO;
;;5868;2017;;;24/02/2017;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1044;;;70.10.3.1.90.13.13.392.0069.2.218.01;70;10;13;392;69;2218;319013;3;1;90;13;1;110000;11;Encargos Sociais;274;25.396-0 - SALÁRIOS E REFLEXOS;600;259,24;0;0;0;259,24;259,24;259,24;0;43/2016;/;11 - FOLHA DE PAGAMENTO;
;;5869;2017;;;24/02/2017;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1044;;;70.10.3.1.90.13.13.392.0069.2.218.01;70;10;13;392;69;2218;319013;3;1;90;13;1;110000;21;Encargos Sociais;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2596,35;0;0;0;2596,35;2596,35;2596,35;0;42/2017;/;11 - FOLHA DE PAGAMENTO;
;;5870;2017;;;24/02/2017;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1120;;;70.50.3.1.90.13.13.122.0081.2.247.01;70;50;13;122;81;2247;319013;3;1;90;13;1;110000;11;Encargos Sociais;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1003,46;0;0;0;1003,46;1003,46;1003,46;0;43/2016;/;11 - FOLHA DE PAGAMENTO;
;;5871;2017;;;24/02/2017;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1120;;;70.50.3.1.90.13.13.122.0081.2.247.01;70;50;13;122;81;2247;319013;3;1;90;13;1;110000;21;Encargos Sociais;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2868,67;0;0;0;2868,67;2868,67;2868,67;0;42/2017;/;11 - FOLHA DE PAGAMENTO;
;;5910;2017;;;24/02/2017;10792;Telefonica Brasil Sa; CNPJ 02.558.157/0001-62;1034;;;70.01.3.3.90.39.13.122.0068.2.217.01;70;1;13;122;68;2217;339039;3;3;90;39;1;110000;58;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;2500;0;0;0;2500;2500;2500;0;2782/2013;77/2013;28 - PREGÃO PRESENCIAL.;
;;5978;2017;;;01/03/2017;25577;Folha De Pagamento - Tesouro;;1042;;;70.10.3.1.90.04.13.392.0069.2.218.01;70;10;13;392;69;2218;319004;3;1;90;4;1;110000;3;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2638,58;0;0;0;2638,58;2638,58;2638,58;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5979;2017;;;01/03/2017;25577;Folha De Pagamento - Tesouro;;1042;;;70.10.3.1.90.04.13.392.0069.2.218.01;70;10;13;392;69;2218;319004;3;1;90;4;1;110000;21;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;468,48;0;0;0;468,48;468,48;468,48;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5980;2017;;;01/03/2017;25577;Folha De Pagamento - Tesouro;;1042;;;70.10.3.1.90.04.13.392.0069.2.218.01;70;10;13;392;69;2218;319004;3;1;90;4;1;110000;991;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;343,55;0;0;0;343,55;343,55;343,55;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;5991;2017;;;01/03/2017;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1042;;;70.10.3.1.90.04.13.392.0069.2.218.01;70;10;13;392;69;2218;319004;3;1;90;4;1;110000;153;Encargos Sociais;274;25.396-0 - SALÁRIOS E REFLEXOS;600;64,95;0;0;0;64,95;64,95;64,95;0;40/2017;/;11 - FOLHA DE PAGAMENTO;
;;6116;2017;;;01/03/2017;25577;Folha De Pagamento - Tesouro;;1033;;;70.01.3.3.90.36.13.122.0068.2.217.01;70;1;13;122;68;2217;339036;3;3;90;36;1;110000;7;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;7002;1003,97;0;0;0;1003,97;1003,97;1003,97;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6329;2017;;;09/03/2017;25577;Folha De Pagamento - Tesouro;;1024;;;70.01.3.1.90.11.13.122.0068.2.216.01;70;1;13;122;68;2216;319011;3;1;90;11;1;110000;42;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;8131,22;0;0;0;8131,22;8131,22;8131,22;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6330;2017;;;09/03/2017;25577;Folha De Pagamento - Tesouro;;1024;;;70.01.3.1.90.11.13.122.0068.2.216.01;70;1;13;122;68;2216;319011;3;1;90;11;1;110000;431;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;381,15;0;0;0;381,15;381,15;381,15;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6331;2017;;;09/03/2017;25577;Folha De Pagamento - Tesouro;;1024;;;70.01.3.1.90.11.13.122.0068.2.216.01;70;1;13;122;68;2216;319011;3;1;90;11;1;110000;997;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;14864,91;0;0;0;14864,91;14864,91;14864,91;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6332;2017;;;09/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;42;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;29114,27;0;0;0;29114,27;29114,27;29114,27;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6333;2017;;;09/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;431;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2066,49;0;0;0;2066,49;2066,49;2066,49;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6334;2017;;;09/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;994;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;136,66;0;0;0;136,66;136,66;136,66;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6335;2017;;;09/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;997;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;33511,97;0;0;0;33511,97;33511,97;33511,97;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6344;2017;;;09/03/2017;25082;Instituto De Previdencia Do Municipio De Sao Bernardo Do Campo; CNPJ 14.337.579/0001-97;1044;;;70.10.3.1.90.13.13.392.0069.2.218.01;70;10;13;392;69;2218;319013;3;1;90;13;1;110000;993;Entidade Pública;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1235,74;0;0;0;1235,74;1235,74;1235,74;0;15253/2012;/;24 - OUTROS;
;;6345;2017;;;09/03/2017;25082;Instituto De Previdencia Do Municipio De Sao Bernardo Do Campo; CNPJ 14.337.579/0001-97;1044;;;70.10.3.1.90.13.13.392.0069.2.218.01;70;10;13;392;69;2218;319013;3;1;90;13;1;220000;993;Entidade Pública;693;170.001-4 - EDUCAÇÃO BÁSICA 2017;600;644,73;644,73;0;0;0;0;0;0;15253/2012;/;24 - OUTROS;
;;6533;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1024;;;70.01.3.1.90.11.13.122.0068.2.216.01;70;1;13;122;68;2216;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;3891,67;0;0;0;3891,67;3891,67;3891,67;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6534;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1024;;;70.01.3.1.90.11.13.122.0068.2.216.01;70;1;13;122;68;2216;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1054,61;0;0;0;1054,61;1054,61;1054,61;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6535;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;14717,27;0;0;0;14717,27;14717,27;14717,27;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6536;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;6797,84;0;0;0;6797,84;6797,84;6797,84;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6537;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1108;;;70.40.3.1.90.11.13.391.0080.2.162.01;70;40;13;391;80;2162;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;825,73;0;0;0;825,73;825,73;825,73;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6538;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1108;;;70.40.3.1.90.11.13.391.0080.2.162.01;70;40;13;391;80;2162;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;74,31;0;0;0;74,31;74,31;74,31;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6802;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1024;;;70.01.3.1.90.11.13.122.0068.2.216.01;70;1;13;122;68;2216;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;29361,61;0;0;0;29361,61;29361,61;29361,61;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6803;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1024;;;70.01.3.1.90.11.13.122.0068.2.216.01;70;1;13;122;68;2216;319011;3;1;90;11;1;110000;13;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;11629,01;0;0;0;11629,01;11629,01;11629,01;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6804;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1024;;;70.01.3.1.90.11.13.122.0068.2.216.01;70;1;13;122;68;2216;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;7734,21;0;0;0;7734,21;7734,21;7734,21;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6805;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;74684,59;0;0;0;74684,59;74684,59;74684,59;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6806;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;13;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;7775,4;0;0;0;7775,4;7775,4;7775,4;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6807;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;28993,73;0;0;0;28993,73;28993,73;28993,73;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6808;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;373;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;262,79;0;0;0;262,79;262,79;262,79;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6809;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1108;;;70.40.3.1.90.11.13.391.0080.2.162.01;70;40;13;391;80;2162;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;7776,84;0;0;0;7776,84;7776,84;7776,84;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6810;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1108;;;70.40.3.1.90.11.13.391.0080.2.162.01;70;40;13;391;80;2162;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1730,5;0;0;0;1730,5;1730,5;1730,5;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6811;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1119;;;70.50.3.1.90.11.13.122.0081.2.247.01;70;50;13;122;81;2247;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;8222,49;0;0;0;8222,49;8222,49;8222,49;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6812;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1119;;;70.50.3.1.90.11.13.122.0081.2.247.01;70;50;13;122;81;2247;319011;3;1;90;11;1;110000;13;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;3078,14;0;0;0;3078,14;3078,14;3078,14;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6813;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1119;;;70.50.3.1.90.11.13.122.0081.2.247.01;70;50;13;122;81;2247;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;5525,3;0;0;0;5525,3;5525,3;5525,3;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6814;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1119;;;70.50.3.1.90.11.13.122.0081.2.247.01;70;50;13;122;81;2247;319011;3;1;90;11;1;110000;373;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1939,23;0;0;0;1939,23;1939,23;1939,23;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;6815;2017;;;13/03/2017;25577;Folha De Pagamento - Tesouro;;1119;;;70.50.3.1.90.11.13.122.0081.2.247.01;70;50;13;122;81;2247;319011;3;1;90;11;1;110000;603;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1751,09;0;0;0;1751,09;1751,09;1751,09;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;7299;2017;;;21/03/2017;8699;Orquestra Sinfonica Jovem Municipal De Santo Andre;;1123;;;70.50.3.3.90.36.13.122.0081.2.248.01;70;50;13;122;81;2248;339036;3;3;90;36;1;110000;99;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7026;137625;0;0;0;137625;137625;137625;0;816/2017;/;24 - OUTROS;
;;7329;2017;;;22/03/2017;24898;Mei Andre Bizerra; CNPJ 14.927.236/0001-82;1050;;;70.10.3.3.90.39.13.392.0069.2.219.01;70;10;13;392;69;2219;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7017;28700;0;0;0;28700;28700;28700;0;9970/2017;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;7358;2017;;;23/03/2017;9391;Sociedade Orquidofila De Santo Andre.; CNPJ 51.143.261/0001-00;1027;;;70.01.3.3.50.43.13.122.0068.2.217.01;70;1;13;122;68;2217;335043;3;3;50;43;1;110000;0;Subvencao;252;07.400-4 - C/ MOVIMENTO;7007;15943,81;0;0;0;15943,81;15943,81;15943,81;0;3494/2017;/;8 - SUBVENCAO;
;;7389;2017;;;23/03/2017;6997;Troupe Brasil Producoes Ltda ; CNPJ 66.106.600/0001-47;1034;;;70.01.3.3.90.39.13.122.0068.2.217.01;70;1;13;122;68;2217;339039;3;3;90;39;1;110000;12;Fornecedor;252;07.400-4 - C/ MOVIMENTO;902;2480,21;0;0;0;2480,21;2480,21;2480,21;0;12429/2017;43/2016;28 - PREGÃO PRESENCIAL.;
;;7394;2017;;;23/03/2017;20937;R. De S. Alves - Me; CNPJ 09.722.678/0001-52;1034;;;70.01.3.3.90.39.13.122.0068.2.217.01;70;1;13;122;68;2217;339039;3;3;90;39;1;110000;12;Fornecedor;252;07.400-4 - C/ MOVIMENTO;902;4155,65;0;0;4155,65;0;0;0;4155,65;12431/2017;64/2016;28 - PREGÃO PRESENCIAL.;
;;7398;2017;;;24/03/2017;18815;Cooperativa Paulista De Trabalho Dos Profissionais De Danca; CNPJ 07.953.804/0001-54;1050;;;70.10.3.3.90.39.13.392.0069.2.219.01;70;10;13;392;69;2219;339039;3;3;90;39;1;110000;48;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7017;6800;0;0;0;6800;6800;6800;0;10781/2017;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;7508;2017;;;28/03/2017;16000;Rimar Producoes E Eventos Ltda - Me; CNPJ 03.758.332/0001-28;1034;;;70.01.3.3.90.39.13.122.0068.2.217.01;70;1;13;122;68;2217;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;902;12500;0;0;0;12500;12500;12500;0;11668/2017;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;7509;2017;;;28/03/2017;22700;J.J.B.R Cine Video E Eventos Eireli Me; CNPJ 01.096.077/0001-70;1034;;;70.01.3.3.90.39.13.122.0068.2.217.01;70;1;13;122;68;2217;339039;3;3;90;39;1;110000;22;Fornecedor;252;07.400-4 - C/ MOVIMENTO;902;36110;0;0;0;36110;36110;36110;0;12209/2017;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;7621;2017;;;29/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;373,44;0;0;0;373,44;373,44;373,44;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;7622;2017;;;29/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;42;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;58580,6;0;0;0;58580,6;58580,6;58580,6;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;7623;2017;;;29/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;302,49;0;0;0;302,49;302,49;302,49;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
;;7624;2017;;;29/03/2017;25577;Folha De Pagamento - Tesouro;;1043;;;70.10.3.1.90.11.13.392.0069.2.218.01;70;10;13;392;69;2218;319011;3;1;90;11;1;110000;431;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1689,82;0;0;0;1689,82;1689,82;1689,82;0;47/2017;/;11 - FOLHA DE PAGAMENTO;
